204001 GC001 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
20060508,1.500,1.500,1.500,1.500,100,100000.00
20060516,1.650,1.650,1.650,1.650,10000,10000000.00
20060522,1.620,1.620,1.620,1.620,500,500000.00
20060601,3.060,3.060,3.060,3.060,50000,50000000.00
20060612,1.620,1.620,1.620,1.620,400,400000.00
20060615,3.780,3.780,3.780,3.780,100,100000.00
20060619,1.980,1.980,1.980,1.980,5000,5000000.00
20060620,1.260,1.260,1.260,1.260,400,400000.00
20060622,2.700,3.060,2.200,2.700,55200,55200000.00
20060623,3.570,3.750,3.400,3.400,215900,215900000.00
20060626,3.250,3.250,2.340,2.340,249400,249400000.00
20060627,3.080,3.080,2.340,2.340,300200,300200000.00
20060628,1.980,2.340,1.980,2.340,218100,218100000.00
20060629,1.980,1.980,1.980,1.980,139300,139300000.00
20060630,1.450,1.620,1.260,1.610,333300,333300000.00
20060703,1.980,1.980,1.400,1.620,25300,25300000.00
20060704,1.980,1.980,1.250,1.250,65200,65200000.00
20060705,1.260,1.620,1.250,1.260,347000,347000000.00
20060706,1.620,2.340,1.260,1.270,528100,528100000.00
20060707,2.340,3.420,2.340,3.240,378200,378200000.00
20060710,2.500,2.500,1.350,1.610,522100,522100000.00
20060711,1.980,1.980,1.980,1.980,412200,412200000.00
20060712,1.260,1.620,1.250,1.620,614800,614800000.00
20060713,1.620,2.340,1.260,1.900,720200,720200000.00
20060714,1.260,2.690,1.260,2.340,682100,682099968.00
20060717,1.620,2.350,1.620,1.980,1171200,1171200000.00
20060718,2.340,6.660,2.340,5.100,686900,686899968.00
20060719,5.000,6.660,4.000,4.000,313200,313200000.00
20060720,3.060,5.000,1.620,1.620,1529100,1529100032.00
20060721,4.490,5.200,3.800,5.200,570000,570000000.00
20060724,2.340,2.340,1.620,1.670,973200,973200000.00
20060725,1.980,3.060,1.620,1.690,2083200,2083200000.00
20060726,3.060,3.070,1.970,1.990,1333300,1333299968.00
20060727,2.690,4.500,1.980,1.980,1687800,1687800064.00
20060728,2.340,2.340,1.260,1.260,1309400,1309400064.00
20060731,2.340,2.340,1.980,1.980,1741200,1741200000.00
20060801,2.340,2.340,1.250,1.260,1048700,1048700032.00
20060802,2.340,2.340,1.620,1.620,1051400,1051400000.00
20060803,1.980,2.500,1.980,2.340,571000,571000000.00
20060804,2.340,2.340,1.980,1.980,1041300,1041299968.00
20060807,2.340,2.340,1.620,1.620,1166600,1166599936.00
20060808,2.340,2.340,1.620,1.620,1189900,1189900032.00
20060809,1.980,2.340,1.650,1.650,1098300,1098300032.00
20060810,2.340,5.000,2.340,5.000,1056300,1056300032.00
20060811,1.980,1.980,1.600,1.600,1051700,1051699968.00
20060814,2.340,2.340,1.620,1.780,1214400,1214400000.00
20060815,1.980,1.980,1.620,1.900,1768300,1768300032.00
20060816,2.330,2.330,1.620,1.620,1110800,1110800000.00
20060817,4.000,4.010,1.620,2.890,1378800,1378800000.00
20060818,2.340,2.340,1.610,1.620,864000,864000000.00
20060821,2.340,2.340,1.260,1.260,1163800,1163800064.00
20060822,1.620,1.620,1.300,1.600,654600,654600000.00
20060823,1.620,1.620,1.300,1.600,878200,878200000.00
20060824,2.340,3.340,1.620,1.970,977600,977600000.00
20060825,1.620,1.620,1.260,1.370,643900,643900032.00
20060828,1.620,1.620,1.260,1.260,1381500,1381500032.00
20060829,1.620,1.980,1.620,1.630,1822300,1822300032.00
20060830,1.620,1.980,1.260,1.620,1631800,1631800064.00
20060831,5.000,6.000,5.000,5.910,1055600,1055600000.00
20060901,1.980,2.700,1.970,2.400,1070300,1070300032.00
20060904,2.700,2.700,1.980,2.340,781100,781100032.00
20060905,1.980,1.990,1.260,1.260,757300,757299968.00
20060906,1.620,1.980,1.150,1.260,1034100,1034099968.00
20060907,1.620,2.340,1.250,2.340,1376900,1376899968.00
20060908,2.340,2.960,1.980,1.980,370700,370700000.00
20060911,1.980,1.980,1.620,1.980,730000,730000000.00
20060912,1.620,1.980,1.150,1.200,443300,443300000.00
20060913,2.340,3.050,2.340,2.630,194300,194300000.00
20060914,2.200,3.060,1.980,1.980,765700,765699968.00
20060915,1.980,1.980,1.500,1.970,735800,735800000.00
20060918,1.980,1.980,1.260,1.610,723800,723800000.00
20060919,1.620,1.620,1.250,1.260,556700,556700032.00
20060920,1.600,1.620,1.250,1.260,1114400,1114400000.00
20060921,1.620,1.990,1.400,1.500,1339400,1339399936.00
20060922,1.620,2.980,1.260,1.320,1268000,1268000000.00
20060925,1.980,5.200,1.980,3.420,1500000,1500000000.00
20060926,3.410,7.380,3.410,5.940,2111200,2111200000.00
20060927,4.000,6.660,1.620,1.870,2083100,2083100032.00
20060928,6.200,10.630,6.200,8.450,697000,697000000.00
20060929,2.700,2.700,1.600,1.620,266200,266200000.00
20061009,1.980,1.980,1.600,1.620,1351200,1351200000.00
20061010,2.000,2.010,1.620,1.620,957600,957600000.00
20061011,1.980,1.980,1.620,1.620,903500,903500032.00
20061012,1.980,2.340,1.620,2.340,710800,710800000.00
20061013,1.620,1.980,1.260,1.260,552900,552899968.00
20061016,1.620,1.980,1.200,1.250,804200,804200000.00
20061017,1.260,1.450,1.250,1.250,868800,868800000.00
20061018,1.250,1.260,1.250,1.250,1189700,1189699968.00
